block,timestamp,previousVariableBorrowIndex,variableBorrowIndex,percent_deltaIndex,currentVariableBorrowRate,utilization
24465770,1771201403,1218120005987479178820197182,1218120040754814313767809253,0.000000001189241584838758974494,37503981844746419499751305,0.690103286370339463751122366375
24465771,1771201415,1218120040754814313767809253,1218120058138509983162492375,0.000000001189243462966042436581,37504107046326933382731367,0.690105590959428027986177767161
24465772,1771201427,1218120058138509983162492375,1218120075522263933575639159,0.000000001189247441265213872195,37505069051968703392558405,0.690123294083025307088519184617
24465776,1771201475,1218120075522263933575639159,1218120145059065836228769852,0.000000001189277972398391064000,37505069811662164565029415,0.690123310781078358466800182214
24465778,1771201499,1218120145059065836228769852,1218120179827468980390107281,0.000000001189277981650249671475,37506031497777636710389630,0.690141008704800218431785197026
24465785,1771201583,1218120179827468980390107281,1218120301520008098931860065,0.000000001189308516748509064542,37506994597258627068207826,0.690158736035458075797066612722
24465786,1771201595,1218120301520008098931860065,1218120318905103948990208931,0.000000001189338997657311431301,37506995725095767583152533,0.690158757469191974642797049455
24465787,1771201607,1218120318905103948990208931,1218120336290200569940512765,0.000000001189339034664745447610,37506995890970588554208043,0.690158761201278614372256470233
24465789,1771201631,1218120336290200569940512765,1218120371060394709976300852,0.000000001189339053168462662559,37506998627626214421728174,0.690158812919573483313229189662
24465793,1771201679,1218120371060394709976300852,1218120440600791041439804567,0.000000001189339159564835717940,37507013587114454086675861,0.690159090917017437050162698142
24465796,1771201715,1218120440600791041439804567,1218120492756111697205635794,0.000000001189339626783691983292,37507026553864224918026899,0.690159331565160960586524652172
24465798,1771201739,1218120492756111697205635794,1218120527526338728920679053,0.000000001189340024613609209571,37508052266610275826555270,0.690178207682455302496293825243
24465800,1771201763,1218120527526338728920679053,1218120562297517622062527449,0.000000001189372554148230726658,37508052598357825165646849,0.690178215146704521210097027506
24465802,1771201787,1218120562297517622062527449,1218120597068697815286367312,0.000000001189372563400089127337,37508058598013102298573422,0.690178326909537509514791508991
24465804,1771201811,1218120597068697815286367312,1218120631839884562926608400,0.000000001189372748437260036060,37508078142793916369009414,0.690178687924385747542999069992
24465815,1771201943,1218120631839884562926608400,1218120823081529069198965679,0.000000001189373448214196738160,37508081925877436343697574,0.690178765015230011314883995510
24465818,1771201979,1218120823081529069198965679,1218120875238351678685755059,0.000000001189373500921754527199,37508082423498674795354000,0.690178776211607281076965136890
24465819,1771201991,1218120875238351678685755059,1218120892623959942108454374,0.000000001189373507089660058720,37508082589372402695847705,0.690178779943732889634588900662
24465826,1771202075,1218120892623959942108454374,1218121014323225272065729952,0.000000001189373557314035090561,37507685440923509644668799,0.690171476853346677060585534491
24465829,1771202111,1218121014323225272065729952,1218121066479504738212841262,0.000000001189360930729953309664,37507703831904146107090091,0.690171817316160285393777940044
24465833,1771202159,1218121066479504738212841262,1218121136021248264989146652,0.000000001189361521306923514165,37508258236305620546965358,0.690182021965143777109119582747
24465853,1771202411,1218121136021248264989146652,1218121501120863402869830647,0.000000001189379245004212757433,37508262242382137677142638,0.690182109958615508382706593693
24465854,1771202423,1218121501120863402869830647,1218121518506563948219616970,0.000000001189379206234519870122,37508259393613017234045323,0.690182058216486260526778551139
24465855,1771202435,1218121518506563948219616970,1218121535892263421256010439,0.000000001189379113715934415761,37508283610453230143038734,0.690182504524988971184029651340
24465856,1771202447,1218121535892263421256010439,1218121553277974367337436580,0.000000001189379872368334645216,37508283776326767405588113,0.690182508257122018235918403661
24465882,1771202759,1218121553277974367337436580,1218122005306548061119779985,0.000000001189380096547983927909,37508288089038637814879701,0.690182605292606332625382492552
24465883,1771202771,1218122005306548061119779985,1218122022692267782843428467,0.000000001189380020398071330835,37508576859087077496370077,0.690187919804852278993223535508
24465888,1771202831,1218122022692267782843428467,1218122109621539362364265673,0.000000001189389213044715103055,37508577688453297273208932,0.690187938465571360069361617207
24465890,1771202855,1218122109621539362364265673,1218122144393250500020920211,0.000000001189389216745458504685,37508575518859813765600822,0.690187899901187451590089949605
24465895,1771202915,1218122144393250500020920211,1218122231322527658442446114,0.000000001189389168635794076689,37508570660565163512618327,0.690187813899813096263358147553
24465901,1771202987,1218122231322527658442446114,1218122335637654925844193329,0.000000001189389025540382064441,37508972248329821772177614,0.690195207516796971347616818093
24465903,1771203011,1218122335637654925844193329,1218122370409738285536777074,0.000000001189401725258202752646,37508972580075517499081146,0.690195214981112803442897529749
24465906,1771203047,1218122370409738285536777074,1218122422567865647493790560,0.000000001189401743761919760800,37508973217090242301639172,0.690195228742588540171709610149
24465909,1771203083,1218122422567865647493790560,1218122474725996128582954670,0.000000001189401762265636768954,37508973907120091205991132,0.690195243479739595215960434871
24465910,1771203095,1218122474725996128582954670,1218122492112040438415634261,0.000000001189401762265636768954,37508974072992902224769697,0.690195247211897733308205715730
24465918,1771203191,1218122492112040438415634261,1218122631200404465480767556,0.000000001189401833967540511594,37508975881007516619064598,0.690195285920922385614062477543
24465930,1771203335,1218122631200404465480767556,1218122839832990340378436188,0.000000001189401924173161262388,37509674852145490664636086,0.690208155711052540048910941550
24465937,1771203419,1218122839832990340378436188,1218122961537616498143294304,0.000000001189424046027773917710,37509700084749332638505964,0.690208624790604741150445988751
24465940,1771203455,1218122961537616498143294304,1218123013696780803919480983,0.000000001189424811729209217585,37508834727970009676587032,0.690192702874547037161789830861
24465949,1771203563,1218123013696780803919480983,1218123170170677152090698216,0.000000001189397424171966619884,37508836220826899929584479,0.690192736463928091517061602644
24465968,1771203791,1218123170170677152090698216,1218123500504537485790588289,0.000000001189397555104701434380,37508839372413555866177765,0.690192807374852446145041540149
24465969,1771203803,1218123500504537485790588289,1218123517890534077210335470,0.000000001189397506410709177051,37508839538286534432114698,0.690192811107005810278280932835
24465988,1771204031,1218123517890534077210335470,1218123848224517922807846982,0.000000001189397660283724776385,37508842689873132941551752,0.690192882017933828642242133355
24465989,1771204043,1218123848224517922807846982,1218123865610521014855322436,0.000000001189397598929294424617,37508842855746110933697328,0.690192885750087303797783988557
24465990,1771204055,1218123865610521014855322436,1218123882996524431934265042,0.000000001189397617433011639567,37508862271502835129734282,0.690193243711077819568799895933
24465991,1771204067,1218123882996524431934265042,1218123900382537096702014524,0.000000001189398228055675183403,37508862437375788470116451,0.690193247443232182902761451260
24465994,1771204103,1218123900382537096702014524,1218123952540576810540592021,0.000000001189398252727297929873,37509728790439798981448932,0.690209191773313190942928940785
24466008,1771204271,1218123952540576810540592021,1218124195950413649488456203,0.000000001189425815776142913592,37509731112648995578062287,0.690209244023916035359889065148
24466011,1771204307,1218124195950413649488456203,1218124248109673957880785100,0.000000001189425798594119903593,37509760472783003124163676,0.690209786337266262279399597901
24466015,1771204355,1218124248109673957880785100,1218124317655412279044780217,0.000000001189426737657761634637,37509757797497162153878334,0.690209739829882540362859799643
24466018,1771204391,1218124317655412279044780217,1218124369814714905457346452,0.000000001189426643597199849094,37509758434509636065874885,0.690209753591446095732919729926
24466021,1771204439,1218124369814714905457346452,1218124439360456395961466500,0.000000001189426672894751795904,37509766067811618049091985,0.690209896770377695496279102372
24466023,1771204463,1218124439360456395961466500,1218124474133335706506504096,0.000000001189426899565286128070,37509766399555717703447118,0.690209904234751481233445247199
24466034,1771204607,1218124474133335706506504096,1218124682770634260347268748,0.000000001189426992083871375637,37509768582428795998985422,0.690209952561624984213040079339
24466037,1771204643,1218124682770634260347268748,1218124734929967517782466978,0.000000001189426982832012974957,37509767681173841041839618,0.690209938016704493968234146450
24466038,1771204655,1218124734929967517782466978,1218124752316412015497571107,0.000000001189426945824578751854,37509767847045884033265714,0.690209941748891497859119681380
24466039,1771204667,1218124752316412015497571107,1218124769702856838256184646,0.000000001189426945824578751854,37509768012917908833759795,0.690209945481078390727702753793
24466047,1771204763,1218124769702856838256184646,1218124908794424969121909423,0.000000001189427008274623887019,37509769436100841092914754,0.690209977108931949096870539506
24466053,1771204835,1218124908794424969121909423,1218125013113115447969471762,0.000000001189427038343164206215,37509770527540631098898192,0.690210001272428597118846482772
24466057,1771204883,1218125013113115447969471762,1218125082658916087320889979,0.000000001189427056846881214369,37510260424649382657907136,0.690219018888290958280151699000
24466062,1771204943,1218125082658916087320889979,1218125169592307850602018272,0.000000001189442596268482564930,37510925121387031470336850,0.690231253779193365538446869323
24466078,1771205135,1218125169592307850602018272,1218125447784132767923765532,0.000000001189463768221562083947,37510079556778615773016714,0.690215704905944749114610203833
24466090,1771205279,1218125447784132767923765532,1218125656423339934845746217,0.000000001189436922412036239266,37510100805096278298720112,0.690216104067956415235585154733
24466092,1771205303,1218125656423339934845746217,1218125691196564301578720593,0.000000001189437511447029698995,37510101136839702792247712,0.690216111532354736901595515519
24466093,1771205315,1218125691196564301578720593,1218125708583177010959502614,0.000000001189437511447029698995,37509840404907520012000353,0.690211314324134517228515051102
24466096,1771205351,1218125708583177010959502614,1218125760742654066115528970,0.000000001189429264957118988049,37508810993902677151875139,0.690192373540758352667978670070
24466101,1771205411,1218125760742654066115528970,1218125847672735034194094302,0.000000001189396636736006485080,37508811823267729082861771,0.690192392201523507999638695765
24466102,1771205423,1218125847672735034194094302,1218125865058752356674891059,0.000000001189396636736006485080,37508811998781234329896398,0.690192396111077521858589989279
24466105,1771205459,1218125865058752356674891059,1218125917216806057057093534,0.000000001189396649071817961713,37508813465409806139568226,0.690192425138875242929259457014
24466112,1771205543,1218125917216806057057093534,1218126038918944801739150846,0.000000001189396731897979935753,37508521973050733359768996,0.690187065967862611870486944099
24466118,1771205615,1218126038918944801739150846,1218126143234262731175596752,0.000000001189387480480006196697,37508503863875172565575209,0.690186736808644729634920622630
24466119,1771205627,1218126143234262731175596752,1218126160620141527312908691,0.000000001189386866773389783702,37508503596840091603863554,0.690186732574573413856455772475
24466121,1771205651,1218126160620141527312908691,1218126195391899616463512345,0.000000001189386866773389783702,37508878280123853825328084,0.690193628711327833435973388987
24466122,1771205663,1218126195391899616463512345,1218126212777952705828353659,0.000000001189398727656036264723,37508888080651614949930128,0.690193809736682317712563872192
24466127,1771205723,1218126212777952705828353659,1218126299708244588487254566,0.000000001189399079226660660424,37508888910016250608106947,0.690193828397461683898939099890
24466128,1771205735,1218126299708244588487254566,1218126317094304093887404293,0.000000001189399079226660660424,37508889028026340522444362,0.690193831248863909344493094977
24466130,1771205759,1218126317094304093887404293,1218126351866423958530073459,0.000000001189399088478519267899,37507650933231173868956607,0.690171049665670888195734278270
24466131,1771205771,1218126351866423958530073459,1218126369251910383347630212,0.000000001189359814339023152986,37507651051245669891438200,0.690171052517086880406793625298
24466133,1771205795,1218126369251910383347630212,1218126404022884086780094927,0.000000001189359832842740161141,37507651382993993920184205,0.690171059981309675812610748835
24466134,1771205807,1218126404022884086780094927,1218126421408371464464580461,0.000000001189359832842740161141,37507651548868167131375810,0.690171063713421184537821773120
24466135,1771205819,1218126421408371464464580461,1218126438793859167166006726,0.000000001189359832842740161141,37507651517870680055146198,0.690171063822776043039652904554
24466140,1771205879,1218126438793859167166006726,1218126525721301330801818092,0.000000001189359869850174384244,37507825188585784107834278,0.690174262903599178287095128326
24466153,1771206035,1218126525721301330801818092,1218126751733726482386162408,0.000000001189365445162466000750,37507546147636474969678432,0.690169136936454097330795320886
24466154,1771206047,1218126751733726482386162408,1218126769119170044169240052,0.000000001189356502173666285671,37507546313510757464698378,0.690169140668561942320025082154
24466156,1771206071,1218126769119170044169240052,1218126803890058065896667224,0.000000001189356511425524893146,37507869725478184987132810,0.690175093330635980315435062948
24466162,1771206143,1218126803890058065896667224,1218126908203627530990891505,0.000000001189366796408266814840,37507870720721927505591582,0.690175115723353105323667477933
24466163,1771206155,1218126908203627530990891505,1218126925589223771623583860,0.000000001189366790240361076523,37507873916836808885934327,0.690175175216800940170003286767
24466165,1771206179,1218126925589223771623583860,1218126960360419960209182684,0.000000001189366892010805138359,37507917194124076543115835,0.690175972913652957529961895489
24466167,1771206203,1218126960360419960209182684,1218126995131657260990792158,0.000000001189368270537727312330,37508028591179831492386267,0.690178024158996317183323299105
24466169,1771206227,1218126995131657260990792158,1218127029902998823539049074,0.000000001189371804747689104677,37504374205306745289564959,0.690110778914533540273623657413
24466170,1771206239,1218127029902998823539049074,1218127047286976100962390465,0.000000001189255915967635246488,37504374371184207666530409,0.690110782646527365358224415104
24466171,1771206251,1218127047286976100962390465,1218127064670953703361005822,0.000000001189255915967635246488,37504379346065418365804005,0.690110874871959434351254003559
24466180,1771206359,1218127064670953703361005822,1218127221126784042463585981,0.000000001189256144180145909836,37504660720735088547624903,0.690116058736785498162191743177
24466184,1771206407,1218127221126784042463585981,1218127290663236777657504336,0.000000001189265024422366373112,37504853748262111162691988,0.690119613473611615006575448206
24466185,1771206419,1218127290663236777657504336,1218127308047440053565976919,0.000000001189271126023072611133,37504991869215183219270521,0.690122155801973002908766829933
24466188,1771206455,1218127308047440053565976919,1218127360200243434825616688,0.000000001189275517571925618818,37505038534842396062063924,0.690123016563777613718855263869
24466197,1771206563,1218127360200243434825616688,1218127516658861649377546431,0.000000001189277047212537347566,37505040027733604768547489,0.690123050151940309326903388865
24466198,1771206575,1218127516658861649377546431,1218127534043154494572994814,0.000000001189277028708820132617,37505040193610389469030829,0.690123053883958337273440974968
24466201,1771206611,1218127534043154494572994814,1218127586196034749401699654,0.000000001189277047212537347566,37505127256534780855292484,0.690124658021370906979541359760
24466209,1771206707,1218127586196034749401699654,1218127725270715854377591363,0.000000001189279850525674526087,37505128583548480138118753,0.690124687877541220792920739768
24466210,1771206719,1218127725270715854377591363,1218127742655052724036841556,0.000000001189279841273815918612,37504969046890604193276032,0.690121752824684131510935003462
24466220,1771206839,1218127742655052724036841556,1218127916497695583313356544,0.000000001189274850821320311251,37504552850947221515311418,0.690114100942314068198868426407
24466224,1771206887,1218127916497695583313356544,1218127986033988014768170470,0.000000001189261601234707250076,37504559089484220785848090,0.690114218455337269375604591914
24466226,1771206911,1218127986033988014768170470,1218128020802141502400014842,0.000000001189261781645948751664,37504559421238764901034202,0.690114225919338686310311459238
24466227,1771206923,1218128020802141502400014842,1218128038186218772126409428,0.000000001189261781645948751664,37504559587116010172315848,0.690114229651339394777664892899
24466228,1771206935,1218128038186218772126409428,1218128055570296366830692082,0.000000001189261800149665759818,37504559752993285350137548,0.690114233383339992222715864045
24466236,1771207031,1218128055570296366830692082,1218128194642926670826254563,0.000000001189261855660816991076,37504560670063917210001624,0.690114255695979950111507150723
24466238,1771207055,1218128194642926670826254563,1218128229411087577891223078,0.000000001189261837157099982922,37504291582153257354319853,0.690109305402219264102825491136
24466247,1771207163,1218128229411087577891223078,1218128385866701393521089767,0.000000001189253360398710029190,37505686821681281422591145,0.690134985055878558135589173617
24466248,1771207175,1218128385866701393521089767,1218128403251306444863330584,0.000000001189297530827341681705,37506042868403579905266517,0.690141537571435481623893792857
24466251,1771207211,1218128403251306444863330584,1218128455405618190998514745,0.000000001189308842766381381668,37506041819738326584549855,0.690141520313310996570521638205
24466263,1771207355,1218128455405618190998514745,1218128664022881672551764346,0.000000001189308885941721343088,37506043810247818025210555,0.690141565097964093666860208032
24466264,1771207367,1218128664022881672551764346,1218128681407656164704694781,0.000000001189308855102192858301,37506043976123603283345859,0.690141568830018314884000574239
24466267,1771207403,1218128681407656164704694781,1218128733561981360485757099,0.000000001189308879773815604772,37506051442548613147988066,0.690141708257698938133728461253
24466268,1771207415,1218128733561981360485757099,1218128750946760382799103229,0.000000001189309095650514791487,37506051608424390124961797,0.690141711989753270373171289975
24466269,1771207427,1218128750946760382799103229,1218128768331539730109586681,0.000000001189309095650514791487,37506051774300172472696700,0.690141715721807713634916581213
24466270,1771207439,1218128768331539730109586681,1218128785716319402417216780,0.000000001189309114154231799641,37506051940175951552987636,0.690141719453862378941266797483
24466274,1771207487,1218128785716319402417216780,1218128855255440880299524037,0.000000001189309137283878214930,37506052603679089969802509,0.690141734382080707099760275014
24466275,1771207499,1218128855255440880299524037,1218128872640222177592985942,0.000000001189309132657949014590,37506052769554869989282137,0.690141738114135150361505566252
24466280,1771207559,1218128872640222177592985942,1218128959564132770151825216,0.000000001189309173366126432530,37506053598060964051390449,0.690141756758346880396004507929
24466283,1771207595,1218128959564132770151825216,1218129011718483255099914054,0.000000001189309182001194507532,37506063004528561723315778,0.690141931891600446391521472833
24466285,1771207619,1218129011718483255099914054,1218129046488060205779147250,0.000000001189309474976714802817,37505842619914656619282424,0.690137877817088685183932739164
24466288,1771207655,1218129046488060205779147250,1218129098642121034967369032,0.000000001189302495991424010122,37505577904015712148480689,0.690133008654738255849281358678
24466298,1771207775,1218129098642121034967369032,1218129272487779582765610826,0.000000001189294157599718377287,37505347766555700000259630,0.690128780549072673444754855154
24466301,1771207811,1218129272487779582765610826,1218129324641161965517926383,0.000000001189286798671436833995,37505482918450606118443773,0.690131269601820918069279287010
24466302,1771207823,1218129324641161965517926383,1218129342025685901515017362,0.000000001189291073030081640847,37505483084326936640267160,0.690131273333855155271976400400
24466306,1771207871,1218129342025685901515017362,1218129411563784434082202590,0.000000001189291100785657256476,37505483747832362088423750,0.690131288261992215105067316472
24466307,1771207883,1218129411563784434082202590,1218129428948309995029552421,0.000000001189291091533798855797,37505539663214218001385428,0.690132317830097430366720345774
24466308,1771207895,1218129428948309995029552421,1218129446332861721954142425,0.000000001189292867890638256047,37505539829090513072191349,0.690132321562133665970861784444
24466312,1771207943,1218129446332861721954142425,1218129515871071418239004282,0.000000001189292900272143072016,37505540492595711132225813,0.690132336490278830432032464159
24466318,1771208015,1218129515871071418239004282,1218129620178395251069438000,0.000000001189292938821553626301,37505546284639651995138455,0.690132447151137751184535318316
24466326,1771208111,1218129620178395251069438000,1218129759254862399808283403,0.000000001189293138507500508429,37505547611649989356408279,0.690132477007431743842857940763
24466327,1771208123,1218129759254862399808283403,1218129776639422524964182932,0.000000001189293126942677197387,37505547462088279471375689,0.690132474934897821583490440389
24466330,1771208159,1218129776639422524964182932,1218129828793104181081809166,0.000000001189293133110582935703,37505547959717151320015973,0.690132486131007749641241844074
24466331,1771208171,1218129828793104181081809166,1218129846177665459989936636,0.000000001189293126942677197387,37505548125593437627683212,0.690132489863044207289988207776
24466338,1771208255,1218129846177665459989936636,1218129967869601897469617773,0.000000001189293187740604834857,37505549426101220249483916,0.690132518551891949165622008877
24466339,1771208267,1218129967869601897469617773,1218129985254165840908451733,0.000000001189293182453828428645,37505792947186480096996912,0.690137000414412282722764757636
24466342,1771208303,1218129985254165840908451733,1218130037408197790384729182,0.000000001189300917007566788432,37505796205277157751328958,0.690137062407536472363744906033
24466353,1771208435,1218130037408197790384729182,1218130228639683988152181743,0.000000001189301088587488719558,37505798126096012656696250,0.690137105229953973228873564949
24466376,1771208711,1218130228639683988152181743,1218130628487454434906993290,0.000000001189301251683493082218,37505785216292722712872191,0.690136883314332982841676766839
24466379,1771208747,1218130628487454434906993290,1218130680641503174036444881,0.000000001189300670291339116930,37504834448666420667213947,0.690119389685796447153620647441
24466381,1771208771,1218130680641503174036444881,1218130715409988840926908217,0.000000001189270515400409067297,37504834876597905926846765,0.690119398919640358869287410926
24466383,1771208795,1218130715409988840926908217,1218130750178475896906274705,0.000000001189270533904126075451,37504836958124224124432737,0.690119438582313393659717348783
24466384,1771208807,1218130750178475896906274705,1218130767562720761867432625,0.000000001189270589415277306709,37504875368623613171577335,0.690120146077457086164486099733
24466385,1771208819,1218130767562720761867432625,1218130784946983678961408253,0.000000001189271810660604394381,37504875534500570280581208,0.690120149809469785040505485085
24466387,1771208843,1218130784946983678961408253,1218130819715510411210064599,0.000000001189271819912463001856,37504875866254501591693229,0.690120157273495182792544255790
24466393,1771208915,1218130819715510411210064599,1218130924021097484892894286,0.000000001189271863087802756481,37504838648568987706254642,0.690119476485299920831550934963
24466396,1771208951,1218130924021097484892894286,1218130976173842617579707871,0.000000001189270657262240014600,37504867616251878383808895,0.690120011576515368645345915866
24466398,1771208975,1218130976173842617579707871,1218131010942367467389522320,0.000000001189271570112282461196,37504845423940269443278595,0.690119604561160504552219663310
24466401,1771209011,1218131010942367467389522320,1218131063095125743065488754,0.000000001189270873138939201315,37504034648918185066948298,0.690104687681693418355166613765
24466402,1771209023,1218131063095125743065488754,1218131080479003187215378390,0.000000001189245146804296382470,37504034814795971210543354,0.690104691413676030187218657375
24466403,1771209035,1218131080479003187215378390,1218131097862880956337275786,0.000000001189245146804296382470,37504034980673744469368501,0.690104695145658753041573163500
24466404,1771209047,1218131097862880956337275786,1218131115246759050431181803,0.000000001189245165308013390624,37504006677150951200460170,0.690104174994436325718538682850
24466407,1771209083,1218131115246759050431181803,1218131167398355463452516683,0.000000001189244277129593690499,37504033865864397526425921,0.690104677349601125513345323270
24466411,1771209131,1218131167398355463452516683,1218131236933871230734120210,0.000000001189245146804296382470,37504034529375616749849565,0.690104692277531461819251035195
24466413,1771209155,1218131236933871230734120210,1218131271701631217982651152,0.000000001189245146804296382470,37504061875530468397128449,0.690105196850322233359520396334
24466415,1771209179,1218131271701631217982651152,1218131306469417548563469788,0.000000001189246016478999074441,37504064966585351375882325,0.690105255089878966145988670178
24466417,1771209203,1218131306469417548563469788,1218131341237207737016479341,0.000000001189246118249442929482,37504062915881177281413430,0.690105218718961355151009229303
24466420,1771209239,1218131341237207737016479341,1218131393388892028702529587,0.000000001189246059654338829066,37504063413514433365576086,0.690105229914912077227029385540
24466422,1771209263,1218131393388892028702529587,1218131428156683258243186706,0.000000001189246062738291698224,37504064033799545847446093,0.690105242688292097597013707855
24466424,1771209287,1218131428156683258243186706,1218131462924476055152395672,0.000000001189246090493867313853,37504064365555073252040896,0.690105250152259430684864582872
24466426,1771209311,1218131462924476055152395672,1218131497692270151951561596,0.000000001189246099745725921328,37504064697310615462319084,0.690105257616226652750412995374
24466434,1771209407,1218131497692270151951561596,1218131636763457692743447021,0.000000001189246157569841649358,37504066024332827949367646,0.690105287472098094525563283241
24466437,1771209443,1218131636763457692743447021,1218131688915158959245442507,0.000000001189246158340830021744,37504069186055740752418800,0.690105347691627457606955431402
24466438,1771209455,1218131688915158959245442507,1218131706299061343105636020,0.000000001189246238523603999472,37504147863029306931046045,0.690106796169761005366183326259
24466456,1771209671,1218131706299061343105636020,1218132019210003106208701215,0.000000001189248880443208726021,37504124157581867864528763,0.690106372183212579685118726047
24466460,1771209719,1218132019210003106208701215,1218132088745734906385572499,0.000000001189248010254513992588,37502201349141490500541802,0.690070992099745650349973402626
24466461,1771209731,1218132088745734906385572499,1218132106128777215344483090,0.000000001189187008125240247371,37502201515021131234581476,0.690070995831662314934362711938
24466468,1771209815,1218132106128777215344483090,1218132227810080861964727045,0.000000001189187068923167678046,37502183494606350217789603,0.690070668982957990955640070752
24466470,1771209839,1218132227810080861964727045,1218132262576153145015781064,0.000000001189186453013727934793,37502183396463955613687665,0.690070668535899711670822398446
24466472,1771209863,1218132262576153145015781064,1218132297342226329324993488,0.000000001189186453013727934793,37502233253524109659203441,0.690071587345813641789504799817
24466481,1771209971,1218132297342226329324993488,1218132453789775925713843935,0.000000001189188091620673546618,37502234746440583345135647,0.690071620933078277992933635687
24466483,1771209995,1218132453789775925713843935,1218132488555902170908344472,0.000000001189188081340830649424,37504158553371762115740916,0.690107023469198388454515225021
24466486,1771210031,1218132488555902170908344472,1218132540707768572472037101,0.000000001189249094263939540092,37504158079819697042067232,0.690107016793774064034039383841
24466487,1771210043,1218132540707768572472037101,1218132558091724316331194667,0.000000001189249051088599578672,37504061095724330838366090,0.690105232808195134808215698285
24466489,1771210067,1218132558091724316331194667,1218132592859546640022411977,0.000000001189245988723423458812,37504088699504530557962051,0.690105742099602070815933529957
24466493,1771210115,1218132592859546640022411977,1218132662395245444129522803,0.000000001189246886153701559617,37504118702909603145247620,0.690106296929334117606913423515
24466494,1771210127,1218132662395245444129522803,1218132679779184672572161112,0.000000001189247811339555482846,37504118868787322523867920,0.690106300661319949085736880079
24466501,1771210211,1218132679779184672572161112,1218132801466766756286024285,0.000000001189247866850706714104,37504120029931379574230273,0.690106326785222656816642938793
24466502,1771210223,1218132801466766756286024285,1218132818850708584516964686,0.000000001189247848346989705949,37504120676692463083835468,0.690106339366245435940072638914
24466504,1771210247,1218132818850708584516964686,1218132853618593584810730783,0.000000001189247885354423722258,37504119791057922538033726,0.690106324428260031744741809234
24466510,1771210319,1218132853618593584810730783,1218132957922252076690599335,0.000000001189247888438376591416,37504120786324257886234620,0.690106346820176907996824411384
24466518,1771210415,1218132957922252076690599335,1218133096993814315950481097,0.000000001189247936239645753176,37504114443419560274719935,0.690106235536932066665372076386
24466522,1771210463,1218133096993814315950481097,1218133166529589629362865956,0.000000001189247700317253020330,37504115106930475526835065,0.690106250464875947692178215220
24466525,1771210499,1218133166529589629362865956,1218133218681424641976614599,0.000000001189247712653064496963,37504101545112430064695679,0.690106002944037122404097317485
24466526,1771210511,1218133218681424641976614599,1218133236065363856165087038,0.000000001189247274731760178422,37504101710990166774985842,0.690106006676022398771408461471
24466536,1771210631,1218133236065363856165087038,1218133409904770411638131976,0.000000001189247348746628624629,37504103369767566007992265,0.690106043995879270269711014407
24466537,1771210643,1218133409904770411638131976,1218133427288713200534839986,0.000000001189247330242911409680,37504103535645301335314521,0.690106047727864879703929545940
24466538,1771210655,1218133427288713200534839986,1218133444672656314405067445,0.000000001189247330242911409680,37504055541959580140927393,0.690105165245438745280637249380
24466541,1771210691,1218133444672656314405067445,1218133496824420406269418151,0.000000001189245825273922634197,37505447538542791455572153,0.690130782288782107514180097496
24466549,1771210787,1218133496824420406269418151,1218133635900963992734978676,0.000000001189290006753385142702,37505081269420484310164585,0.690124048076744878166266516928
24466552,1771210823,1218133635900963992734978676,1218133688054162610868866805,0.000000001189278348640638412967,37505044079463999428519608,0.690123365759802376295795056649
24466554,1771210847,1218133688054162610868866805,1218133722822928453451410527,0.000000001189277167486698210762,37505044411217560299963711,0.690123373223841207746431791747
24466555,1771210859,1218133722822928453451410527,1218133740207311900664785459,0.000000001189277158234839810082,37505044144274085899590153,0.690123368991262142735365614499
24466557,1771210883,1218133740207311900664785459,1218133774976079291918216700,0.000000001189277167486698210762,37505092792190740075615072,0.690124265551436688603814673115
24466558,1771210895,1218133774976079291918216700,1218133792360485909034403622,0.000000001189278694043357070352,37505092372377626206584975,0.690124258506287113767996288516
24466561,1771210931,1218133792360485909034403622,1218133844513706665199204071,0.000000001189278700211262808668,37505101578372927626586759,0.690124429950459750138236358907
24466562,1771210943,1218133844513706665199204071,1218133861898118347293026173,0.000000001189278971599113226641,37505099183265695870610142,0.690124386556202895626199733670
24466565,1771210979,1218133861898118347293026173,1218133914051351551618929646,0.000000001189278916087961995383,37504993219730694113884095,0.690122438780069402675110268319
24466569,1771211027,1218133914051351551618929646,1218133983588802832015823146,0.000000001189275566915171111759,37504992935863609069773420,0.690122436274905548536651167524
24466571,1771211051,1218133983588802832015823146,1218134018357529697642818851,0.000000001189275539159595496130,37505003120585210769073564,0.690122625041580395333085107268
24466573,1771211075,1218134018357529697642818851,1218134053126266997331518311,0.000000001189275862974644276203,37505044097828550373740140,0.690123380448884993221270178765
24466574,1771211087,1218134053126266997331518311,1218134070510655013149017802,0.000000001189277158234839810082,37505044263705339852815799,0.690123384180904353435437315056
24466576,1771211111,1218134070510655013149017802,1218134105279431942853685654,0.000000001189277167486698210762,37505044595458931585457335,0.690123391644943184886074050155
24466580,1771211159,1218134105279431942853685654,1218134174816989394541881094,0.000000001189277195242273826390,37504765475576395454956653,0.690118258330573275394215215783
24466582,1771211183,1218134174816989394541881094,1218134209585510852904578051,0.000000001189268331961794040088,37504730256861992668097280,0.690117611636989147783083353715
24466587,1771211243,1218134209585510852904578051,1218134296506737217324158859,0.000000001189267236541743021454,37495115383146219154292954,0.689940685681902921011499074666
24466590,1771211279,1218134296506737217324158859,1218134348646105912727784444,0.000000001188962335992490131996,37495087041115726116788909,0.689940166179562774928513135819
